Voltage,constant Z Load,constant Z Load - real power P,constant I Load,constant I Load - real power P,constant P Load,constant P Load - real power P
0.9800800800800801,(0.9090909090909088-0.09090909090909087j),(1921.1139267395522+0j),(0.927567989155161-0.0927567989155161j),(1960.16016016016+0j),(0.9464206119558839-0.09464206119558839j),(2000+0j)
0.9807807807807808,(0.9090909090909091-0.0909090909090909j),(1923.861879897916+0j),(0.9269053053498861-0.09269053053498862j),(1961.5615615615616+0j),(0.9450687895943417-0.09450687895943417j),(2000+0j)
0.9814814814814815,(0.9090909090909092-0.09090909090909094j),(1926.6117969821673+0j),(0.9262435677530019-0.09262435677530019j),(1962.962962962963+0j),(0.9437198614841904-0.09437198614841905j),(2000+0j)
0.9821821821821822,(0.9090909090909092-0.0909090909090909j),(1929.363677992307+0j),(0.9255827743393988-0.09255827743393988j),(1964.3643643643645+0j),(0.9423738193692003-0.09423738193692005j),(2000+0j)
0.982882882882883,(0.9090909090909091-0.09090909090909093j),(1932.117522928334+0j),(0.9249229230897426-0.09249229230897427j),(1965.765765765766+0j),(0.941030655022561-0.09410306550225611j),(2000+0j)
0.9835835835835836,(0.9090909090909091-0.0909090909090909j),(1934.8733317902486+0j),(0.9242640119904522-0.09242640119904523j),(1967.167167167167+0j),(0.9396903602467551-0.09396903602467552j),(2000+0j)
0.9842842842842843,(0.9090909090909092-0.09090909090909094j),(1937.6311045780515+0j),(0.9236060390336807-0.09236060390336807j),(1968.5685685685685+0j),(0.9383529268734332-0.09383529268734331j),(2000+0j)
0.984984984984985,(0.9090909090909091-0.09090909090909093j),(1940.3908412917422+0j),(0.9229490022172949-0.09229490022172951j),(1969.96996996997+0j),(0.9370183467632903-0.09370183467632905j),(2000+0j)
0.9856856856856857,(0.9090909090909092-0.09090909090909094j),(1943.1525419313207+0j),(0.9222928995448544-0.09222928995448543j),(1971.3713713713714+0j),(0.9356866118059404-0.09356866118059402j),(2000+0j)
0.9863863863863864,(0.9090909090909091-0.0909090909090909j),(1945.9162064967873+0j),(0.9216377290255918-0.09216377290255916j),(1972.772772772773+0j),(0.9343577139197949-0.09343577139197949j),(2000+0j)
0.9870870870870871,(0.9090909090909091-0.09090909090909091j),(1948.6818349881416+0j),(0.9209834886743921-0.09209834886743921j),(1974.1741741741744+0j),(0.9330316450519396-0.09330316450519396j),(2000+0j)
0.9877877877877879,(0.9090909090909092-0.09090909090909093j),(1951.4494274053836+0j),(0.9203301765117735-0.09203301765117733j),(1975.5755755755758+0j),(0.9317083971780113-0.09317083971780116j),(2000+0j)
0.9884884884884886,(0.9090909090909088-0.09090909090909088j),(1954.2189837485134+0j),(0.9196777905638664-0.09196777905638663j),(1976.976976976977+0j),(0.9303879623020785-0.09303879623020786j),(2000+0j)
0.9891891891891892,(0.9090909090909091-0.0909090909090909j),(1956.990504017531+0j),(0.9190263288623944-0.09190263288623945j),(1978.3783783783783+0j),(0.9290703324565189-0.09290703324565189j),(2000+0j)
0.9898898898898899,(0.9090909090909092-0.09090909090909094j),(1959.7639882124367+0j),(0.9183757894446539-0.09183757894446538j),(1979.7797797797798+0j),(0.9277554997019001-0.09277554997019001j),(2000+0j)
0.9905905905905906,(0.9090909090909088-0.09090909090909087j),(1962.5394363332302+0j),(0.9177261703534947-0.09177261703534947j),(1981.1811811811813+0j),(0.9264434561268604-0.09264434561268606j),(2000+0j)
0.9912912912912913,(0.9090909090909091-0.09090909090909091j),(1965.3168483799118+0j),(0.9170774696373-0.09170774696372999j),(1982.5825825825827+0j),(0.9251341938479879-0.09251341938479879j),(2000+0j)
0.9919919919919921,(0.9090909090909091-0.09090909090909091j),(1968.096224352481+0j),(0.9164296853499679-0.09164296853499676j),(1983.9839839839842+0j),(0.9238277050097051-0.09238277050097053j),(2000+0j)
0.9926926926926927,(0.9090909090909091-0.09090909090909091j),(1970.8775642509374+0j),(0.9157828155508905-0.09157828155508906j),(1985.3853853853852+0j),(0.9225239817841482-0.09225239817841484j),(2000+0j)
0.9933933933933934,(0.9090909090909092-0.09090909090909094j),(1973.6608680752825+0j),(0.9151368583049356-0.09151368583049357j),(1986.7867867867867+0j),(0.9212230163710506-0.09212230163710508j),(2000+0j)
0.9940940940940941,(0.9090909090909092-0.09090909090909093j),(1976.4461358255153+0j),(0.914491811682427-0.0914491811682427j),(1988.1881881881882+0j),(0.9199248009976281-0.09199248009976281j),(2000+0j)
0.9947947947947948,(0.9090909090909091-0.09090909090909091j),(1979.2333675016357+0j),(0.9138476737591247-0.09138476737591246j),(1989.5895895895897+0j),(0.91862932791846-0.09186293279184601j),(2000+0j)
0.9954954954954955,(0.9090909090909091-0.09090909090909088j),(1982.0225631036444+0j),(0.9132044426162075-0.09132044426162074j),(1990.9909909909911+0j),(0.9173365894153755-0.09173365894153755j),(2000+0j)
0.9961961961961963,(0.9090909090909091-0.09090909090909091j),(1984.8137226315407+0j),(0.9125621163402514-0.09125621163402514j),(1992.3923923923926+0j),(0.9160465777973381-0.09160465777973381j),(2000+0j)
0.996896896896897,(0.9090909090909091-0.09090909090909091j),(1987.6068460853248+0j),(0.9119206930232134-0.09119206930232132j),(1993.793793793794+0j),(0.9147592854003311-0.0914759285400331j),(2000+0j)
0.9975975975975977,(0.9090909090909092-0.09090909090909094j),(1990.401933464997+0j),(0.9112801707624102-0.091128017076241j),(1995.1951951951953+0j),(0.9134747045872444-0.09134747045872445j),(2000+0j)
0.9982982982982983,(0.9090909090909091-0.0909090909090909j),(1993.1989847705565+0j),(0.9106405476605015-0.09106405476605016j),(1996.5965965965966+0j),(0.9121928277477598-0.09121928277477598j),(2000+0j)
0.998998998998999,(0.9090909090909092-0.09090909090909091j),(1995.9980000020041+0j),(0.9100018218254692-0.09100018218254692j),(1997.997997997998+0j),(0.91091364729824-0.09109136472982399j),(2000+0j)
0.9996996996996997,(0.9090909090909091-0.0909090909090909j),(1998.7989791593398+0j),(0.9093639913705999-0.09093639913705999j),(1999.3993993993995+0j),(0.9096371556816153-0.09096371556816152j),(2000+0j)
1.0004004004004003,(0.9090909090909091-0.09090909090909091j),(2001.6019222425628+0j),(0.9087270544144671-0.09087270544144671j),(2000.8008008008007+0j),(0.9083633453672726-0.09083633453672726j),(2000+0j)
1.001101101101101,(0.9090909090909091-0.09090909090909091j),(2004.4068292516738+0j),(0.9080910090809103-0.090809100908091j),(2002.2022022022022+0j),(0.9070922088509441-0.09070922088509442j),(2000+0j)
1.0018018018018018,(0.9090909090909091-0.09090909090909088j),(2007.2137001866731+0j),(0.9074558534990189-0.09074558534990189j),(2003.6036036036035+0j),(0.9058237386545962-0.09058237386545961j),(2000+0j)
1.0025025025025025,(0.9090909090909092-0.09090909090909093j),(2010.0225350475603+0j),(0.9068215858031136-0.09068215858031135j),(2005.005005005005+0j),(0.9045579273263208-0.09045579273263209j),(2000+0j)
1.0032032032032032,(0.9090909090909092-0.09090909090909094j),(2012.833333834335+0j),(0.906188204132726-0.09061882041327263j),(2006.4064064064064+0j),(0.9032947674402247-0.09032947674402247j),(2000+0j)
1.003903903903904,(0.9090909090909091-0.0909090909090909j),(2015.6460965469978+0j),(0.9055557066325837-0.09055557066325838j),(2007.8078078078079+0j),(0.9020342515963216-0.09020342515963216j),(2000+0j)
1.0046046046046047,(0.9090909090909091-0.0909090909090909j),(2018.4608231855484+0j),(0.9049240914525887-0.09049240914525887j),(2009.2092092092093+0j),(0.9007763724204225-0.09007763724204226j),(2000+0j)
1.0053053053053054,(0.9090909090909091-0.09090909090909091j),(2021.2775137499866+0j),(0.9042933567478023-0.09042933567478022j),(2010.6106106106108+0j),(0.8995211225640294-0.08995211225640294j),(2000+0j)
1.006006006006006,(0.9090909090909091-0.0909090909090909j),(2024.0961682403129+0j),(0.9036635006784258-0.09036635006784259j),(2012.0120120120123+0j),(0.8982684947042261-0.0898268494704226j),(2000+0j)
1.0067067067067068,(0.9090909090909091-0.09090909090909091j),(2026.916786656527+0j),(0.9030345214097822-0.09030345214097824j),(2013.4134134134135+0j),(0.897018481543574-0.08970184815435742j),(2000+0j)
1.0074074074074075,(0.9090909090909091-0.0909090909090909j),(2029.7393689986288+0j),(0.9024064171122993-0.09024064171122992j),(2014.814814814815+0j),(0.8957710758100028-0.08957710758100028j),(2000+0j)
1.0081081081081082,(0.9090909090909091-0.0909090909090909j),(2032.5639152666186+0j),(0.9017791859614913-0.09017791859614913j),(2016.2162162162165+0j),(0.8945262702567072-0.08945262702567072j),(2000+0j)
1.0088088088088087,(0.9090909090909092-0.09090909090909094j),(2035.3904254604954+0j),(0.9011528261379422-0.09011528261379421j),(2017.6176176176175+0j),(0.8932840576620404-0.08932840576620406j),(2000+0j)
1.0095095095095095,(0.9090909090909091-0.0909090909090909j),(2038.2188995802605+0j),(0.9005273358272863-0.09005273358272863j),(2019.019019019019+0j),(0.892044430829409-0.08920444308294091j),(2000+0j)
1.0102102102102102,(0.9090909090909092-0.09090909090909094j),(2041.049337625914+0j),(0.8999027132201924-0.08999027132201926j),(2020.4204204204204+0j),(0.8908073825871702-0.08908073825871703j),(2000+0j)
1.010910910910911,(0.9090909090909091-0.09090909090909088j),(2043.8817395974552+0j),(0.8992789565123459-0.08992789565123459j),(2021.8218218218217+0j),(0.8895729057885273-0.08895729057885274j),(2000+0j)
1.0116116116116116,(0.9090909090909092-0.09090909090909094j),(2046.7161054948845+0j),(0.8986560639044312-0.08986560639044314j),(2023.2232232232232+0j),(0.8883409933114256-0.08883409933114257j),(2000+0j)
1.0123123123123123,(0.9090909090909092-0.09090909090909094j),(2049.5524353182013+0j),(0.898034033602114-0.0898034033602114j),(2024.6246246246246+0j),(0.8871116380584514-0.08871116380584515j),(2000+0j)
1.013013013013013,(0.9090909090909092-0.09090909090909091j),(2052.390729067406+0j),(0.8974128638160256-0.08974128638160254j),(2026.026026026026+0j),(0.8858848329567289-0.08858848329567288j),(2000+0j)
1.0137137137137138,(0.9090909090909091-0.09090909090909091j),(2055.2309867424983+0j),(0.8967925527617441-0.08967925527617442j),(2027.4274274274276+0j),(0.8846605709578179-0.0884660570957818j),(2000+0j)
1.0144144144144145,(0.9090909090909091-0.0909090909090909j),(2058.0732083434787+0j),(0.896173098659777-0.08961730986597771j),(2028.828828828829+0j),(0.8834388450376133-0.08834388450376134j),(2000+0j)
1.0151151151151152,(0.9090909090909092-0.0909090909090909j),(2060.9173938703475+0j),(0.8955544997355467-0.08955544997355466j),(2030.2302302302305+0j),(0.8822196481962441-0.0882219648196244j),(2000+0j)
1.015815815815816,(0.9090909090909091-0.09090909090909091j),(2063.763543323103+0j),(0.8949367542193712-0.08949367542193712j),(2031.6316316316318+0j),(0.881002973457974-0.0881002973457974j),(2000+0j)
1.0165165165165164,(0.9090909090909091-0.09090909090909093j),(2066.611656701746+0j),(0.8943198603464483-0.08943198603464483j),(2033.0330330330328+0j),(0.8797888138710999-0.08797888138710999j),(2000+0j)
1.0172172172172171,(0.9090909090909091-0.09090909090909093j),(2069.461734006278+0j),(0.8937038163568375-0.08937038163568375j),(2034.4344344344343+0j),(0.8785771625078533-0.08785771625078534j),(2000+0j)
1.0179179179179179,(0.9090909090909091-0.09090909090909091j),(2072.313775236698+0j),(0.8930886204954454-0.08930886204954454j),(2035.8358358358357+0j),(0.8773680124643032-0.08773680124643032j),(2000+0j)
1.0186186186186186,(0.9090909090909091-0.09090909090909091j),(2075.167780393005+0j),(0.892474271012007-0.0892474271012007j),(2037.2372372372372+0j),(0.8761613568602545-0.08761613568602547j),(2000+0j)
1.0193193193193193,(0.9090909090909091-0.09090909090909091j),(2078.023749475201+0j),(0.8918607661610705-0.08918607661610704j),(2038.6386386386387+0j),(0.874957188839153-0.0874957188839153j),(2000+0j)
1.02002002002002,(0.9090909090909092-0.09090909090909093j),(2080.881682483284+0j),(0.8912481042019805-0.08912481042019804j),(2040.04004004004+0j),(0.8737555015679868-0.0873755501567987j),(2000+0j)
1.0207207207207207,(0.9090909090909091-0.09090909090909091j),(2083.7415794172553+0j),(0.8906362833988605-0.08906362833988606j),(2041.4414414414414+0j),(0.8725562882371889-0.08725562882371889j),(2000+0j)
1.0214214214214214,(0.9090909090909091-0.0909090909090909j),(2086.6034402771143+0j),(0.8900253020205979-0.08900253020205978j),(2042.8428428428429+0j),(0.8713595420605421-0.0871359542060542j),(2000+0j)
1.0221221221221222,(0.9090909090909091-0.0909090909090909j),(2089.467265062861+0j),(0.8894151583408267-0.08894151583408266j),(2044.2442442442443+0j),(0.8701652562750815-0.08701652562750815j),(2000+0j)
1.0228228228228229,(0.9090909090909092-0.09090909090909091j),(2092.3330537744955+0j),(0.8888058506379117-0.08888058506379118j),(2045.6456456456458+0j),(0.8689734241409998-0.08689734241409998j),(2000+0j)
1.0235235235235236,(0.9090909090909088-0.09090909090909087j),(2095.2008064120178+0j),(0.8881973771949321-0.08881973771949318j),(2047.0470470470473+0j),(0.8677840389415522-0.08677840389415521j),(2000+0j)
1.0242242242242243,(0.9090909090909091-0.0909090909090909j),(2098.070522975428+0j),(0.8875897362996659-0.08875897362996657j),(2048.4484484484487+0j),(0.8665970939829615-0.08665970939829615j),(2000+0j)
1.024924924924925,(0.9090909090909092-0.09090909090909093j),(2100.9422034647264+0j),(0.8869829262445729-0.08869829262445726j),(2049.84984984985+0j),(0.8654125825943237-0.08654125825943236j),(2000+0j)
1.0256256256256258,(0.9090909090909091-0.09090909090909093j),(2103.8158478799123+0j),(0.8863769453267795-0.08863769453267795j),(2051.2512512512517+0j),(0.8642304981275155-0.08642304981275156j),(2000+0j)
1.0263263263263265,(0.9090909090909091-0.09090909090909091j),(2106.6914562209863+0j),(0.8857717918480623-0.08857717918480623j),(2052.652652652653+0j),(0.8630508339570993-0.08630508339570994j),(2000+0j)
1.027027027027027,(0.9090909090909091-0.09090909090909094j),(2109.569028487947+0j),(0.8851674641148325-0.08851674641148327j),(2054.0540540540537+0j),(0.8618735834802316-0.08618735834802314j),(2000+0j)
1.0277277277277277,(0.9090909090909092-0.09090909090909091j),(2112.448564680797+0j),(0.8845639604381202-0.08845639604381203j),(2055.455455455455+0j),(0.8606987401165697-0.08606987401165696j),(2000+0j)
1.0284284284284284,(0.9090909090909092-0.09090909090909093j),(2115.3300647995343+0j),(0.8839612791335586-0.08839612791335585j),(2056.8568568568567+0j),(0.8595262973081809-0.08595262973081809j),(2000+0j)
1.0291291291291291,(0.9090909090909091-0.09090909090909091j),(2118.2135288441596+0j),(0.8833594185213677-0.08833594185213678j),(2058.258258258258+0j),(0.8583562485194497-0.08583562485194496j),(2000+0j)
1.0298298298298298,(0.9090909090909092-0.09090909090909091j),(2121.098956814673+0j),(0.8827583769263395-0.08827583769263396j),(2059.6596596596596+0j),(0.8571885872369878-0.08571885872369879j),(2000+0j)
1.0305305305305306,(0.9090909090909091-0.0909090909090909j),(2123.986348711074+0j),(0.8821581526778224-0.08821581526778224j),(2061.061061061061+0j),(0.8560233069695429-0.08560233069695429j),(2000+0j)
1.0312312312312313,(0.9090909090909091-0.09090909090909091j),(2126.8757045333623+0j),(0.8815587441097049-0.08815587441097048j),(2062.4624624624626+0j),(0.8548604012479084-0.08548604012479084j),(2000+0j)
1.031931931931932,(0.9090909090909091-0.09090909090909088j),(2129.7670242815393+0j),(0.8809601495604016-0.08809601495604015j),(2063.863863863864+0j),(0.8536998636248337-0.08536998636248337j),(2000+0j)
1.0326326326326327,(0.9090909090909091-0.09090909090909094j),(2132.6603079556035+0j),(0.8803623673728362-0.08803623673728361j),(2065.2652652652655+0j),(0.8525416876749354-0.08525416876749355j),(2000+0j)
1.0333333333333334,(0.9090909090909091-0.09090909090909093j),(2135.5555555555557+0j),(0.8797653958944281-0.0879765395894428j),(2066.666666666667+0j),(0.8513858669946077-0.08513858669946078j),(2000+0j)
1.0340340340340342,(0.9090909090909092-0.09090909090909091j),(2138.4527670813964+0j),(0.8791692334770748-0.08791692334770747j),(2068.0680680680684+0j),(0.8502323952019335-0.08502323952019336j),(2000+0j)
1.0347347347347347,(0.9090909090909091-0.0909090909090909j),(2141.3519425331233+0j),(0.8785738784771389-0.08785738784771387j),(2069.4694694694695+0j),(0.8490812659365983-0.08490812659365983j),(2000+0j)
1.0354354354354354,(0.9090909090909092-0.09090909090909091j),(2144.2530819107396+0j),(0.8779793292554317-0.08779793292554317j),(2070.870870870871+0j),(0.8479324728597988-0.0847932472859799j),(2000+0j)
1.036136136136136,(0.9090909090909092-0.09090909090909091j),(2147.156185214243+0j),(0.8773855841771985-0.08773855841771985j),(2072.272272272272+0j),(0.8467860096541604-0.08467860096541605j),(2000+0j)
1.0368368368368368,(0.9090909090909091-0.09090909090909091j),(2150.0612524436347+0j),(0.8767926416121047-0.08767926416121047j),(2073.6736736736734+0j),(0.8456418700236461-0.08456418700236461j),(2000+0j)
1.0375375375375375,(0.9090909090909092-0.09090909090909091j),(2152.9682835989142+0j),(0.8762004999342193-0.08762004999342195j),(2075.075075075075+0j),(0.8445000476934731-0.08445000476934732j),(2000+0j)
1.0382382382382382,(0.9090909090909092-0.09090909090909094j),(2155.8772786800814+0j),(0.8756091575219997-0.08756091575219999j),(2076.4764764764764+0j),(0.8433605364100248-0.0843360536410025j),(2000+0j)
1.038938938938939,(0.9090909090909092-0.09090909090909093j),(2158.7882376871366+0j),(0.8750186127582794-0.08750186127582796j),(2077.877877877878+0j),(0.8422233299407661-0.08422233299407661j),(2000+0j)
1.0396396396396397,(0.9090909090909091-0.0909090909090909j),(2161.70116062008+0j),(0.8744288640302503-0.08744288640302501j),(2079.2792792792793+0j),(0.8410884220741576-0.08410884220741575j),(2000+0j)
1.0403403403403404,(0.9090909090909092-0.09090909090909091j),(2164.616047478911+0j),(0.8738399097294506-0.08738399097294505j),(2080.680680680681+0j),(0.8399558066195718-0.08399558066195718j),(2000+0j)
1.0410410410410411,(0.9090909090909091-0.09090909090909091j),(2167.5328982636292+0j),(0.8732517482517481-0.08732517482517481j),(2082.0820820820823+0j),(0.838825477407208-0.0838825477407208j),(2000+0j)
1.0417417417417418,(0.9090909090909092-0.09090909090909093j),(2170.451712974236+0j),(0.8726643779973269-0.0872664377997327j),(2083.4834834834837+0j),(0.8376974282880074-0.08376974282880074j),(2000+0j)
1.0424424424424426,(0.9090909090909091-0.0909090909090909j),(2173.3724916107303+0j),(0.8720777973706721-0.08720777973706721j),(2084.884884884885+0j),(0.8365716531335715-0.08365716531335714j),(2000+0j)
1.0431431431431433,(0.9090909090909092-0.09090909090909091j),(2176.2952341731125+0j),(0.8714920047805568-0.08714920047805567j),(2086.2862862862867+0j),(0.8354481458360771-0.08354481458360773j),(2000+0j)
1.043843843843844,(0.9090909090909091-0.09090909090909091j),(2179.2199406613827+0j),(0.8709069986400252-0.08709069986400253j),(2087.687687687688+0j),(0.8343269003081941-0.08343269003081943j),(2000+0j)
1.0445445445445445,(0.9090909090909091-0.0909090909090909j),(2182.14661107554+0j),(0.8703227773663808-0.08703227773663806j),(2089.089089089089+0j),(0.8332079104830036-0.08332079104830035j),(2000+0j)
1.0452452452452452,(0.9090909090909091-0.09090909090909091j),(2185.0752454155854+0j),(0.8697393393811708-0.08697393393811707j),(2090.4904904904906+0j),(0.8320911703139144-0.08320911703139144j),(2000+0j)
1.045945945945946,(0.9090909090909091-0.09090909090909091j),(2188.0058436815193+0j),(0.8691566831101716-0.08691566831101717j),(2091.8918918918916+0j),(0.8309766737745826-0.08309766737745827j),(2000+0j)
1.0466466466466466,(0.9090909090909092-0.09090909090909093j),(2190.938405873341+0j),(0.8685748069833762-0.08685748069833762j),(2093.293293293293+0j),(0.8298644148588301-0.08298644148588301j),(2000+0j)
1.0473473473473474,(0.9090909090909092-0.09090909090909093j),(2193.87293199105+0j),(0.8679937094349787-0.08679937094349786j),(2094.6946946946946+0j),(0.8287543875805636-0.08287543875805636j),(2000+0j)
1.048048048048048,(0.9090909090909091-0.09090909090909091j),(2196.8094220346475+0j),(0.8674133889033603-0.08674133889033601j),(2096.096096096096+0j),(0.8276465859736932-0.08276465859736934j),(2000+0j)
1.0487487487487488,(0.9090909090909091-0.0909090909090909j),(2199.747876004132+0j),(0.866833843831076-0.08668338438310758j),(2097.4974974974975+0j),(0.8265410040920538-0.08265410040920537j),(2000+0j)
1.0494494494494495,(0.9090909090909092-0.09090909090909093j),(2202.6882938995054+0j),(0.8662550726648398-0.08662550726648399j),(2098.898898898899+0j),(0.8254376360093236-0.08254376360093237j),(2000+0j)
1.0501501501501502,(0.9090909090909091-0.09090909090909091j),(2205.6306757207662+0j),(0.8656770738555124-0.08656770738555125j),(2100.3003003003005+0j),(0.8243364758189465-0.08243364758189466j),(2000+0j)
1.050850850850851,(0.9090909090909091-0.09090909090909087j),(2208.5750214679147+0j),(0.8650998458580854-0.08650998458580855j),(2101.701701701702+0j),(0.8232375176340516-0.08232375176340517j),(2000+0j)
1.0515515515515514,(0.9090909090909092-0.09090909090909093j),(2211.5213311409507+0j),(0.8645233871316688-0.08645233871316686j),(2103.103103103103+0j),(0.8221407555873748-0.08221407555873748j),(2000+0j)
1.0522522522522522,(0.9090909090909088-0.09090909090909087j),(2214.4696047398743+0j),(0.8639476961394772-0.08639476961394772j),(2104.5045045045044+0j),(0.8210461838311813-0.08210461838311815j),(2000+0j)
1.0529529529529529,(0.9090909090909091-0.09090909090909091j),(2217.419842264687+0j),(0.8633727713488147-0.08633727713488148j),(2105.905905905906+0j),(0.8199537965371859-0.0819953796537186j),(2000+0j)
1.0536536536536536,(0.9090909090909091-0.0909090909090909j),(2220.3720437153866+0j),(0.8627986112310644-0.08627986112310641j),(2107.3073073073074+0j),(0.8188635878964785-0.08188635878964785j),(2000+0j)
1.0543543543543543,(0.9090909090909092-0.0909090909090909j),(2223.3262090919748+0j),(0.8622252142616711-0.08622252142616711j),(2108.708708708709+0j),(0.8177755521194432-0.08177755521194432j),(2000+0j)
1.055055055055055,(0.9090909090909091-0.0909090909090909j),(2226.2823383944506+0j),(0.861652578920131-0.08616525789201313j),(2110.11011011011+0j),(0.8166896834356839-0.0816689683435684j),(2000+0j)
1.0557557557557558,(0.9090909090909092-0.09090909090909093j),(2229.240431622814+0j),(0.8610807036899765-0.08610807036899765j),(2111.5115115115113+0j),(0.8156059760939476-0.08156059760939477j),(2000+0j)
1.0564564564564565,(0.9090909090909092-0.0909090909090909j),(2232.2004887770654+0j),(0.8605095870587626-0.08605095870587624j),(2112.912912912913+0j),(0.8145244243620465-0.08145244243620464j),(2000+0j)
1.0571571571571572,(0.9090909090909092-0.09090909090909091j),(2235.162509857205+0j),(0.8599392275180552-0.08599392275180552j),(2114.3143143143143+0j),(0.8134450225267844-0.08134450225267843j),(2000+0j)
1.057857857857858,(0.9090909090909091-0.09090909090909091j),(2238.126494863232+0j),(0.8593696235634161-0.08593696235634163j),(2115.7157157157158+0j),(0.8123677648938802-0.08123677648938803j),(2000+0j)
1.0585585585585586,(0.9090909090909092-0.09090909090909091j),(2241.092443795147+0j),(0.8588007736943905-0.08588007736943905j),(2117.1171171171172+0j),(0.8112926457878922-0.08112926457878922j),(2000+0j)
1.0592592592592593,(0.9090909090909091-0.0909090909090909j),(2244.0603566529494+0j),(0.8582326764144945-0.08582326764144944j),(2118.5185185185187+0j),(0.810219659552145-0.0810219659552145j),(2000+0j)
1.05995995995996,(0.9090909090909088-0.09090909090909088j),(2247.03023343664+0j),(0.8576653302312003-0.08576653302312004j),(2119.91991991992+0j),(0.8091488005486533-0.08091488005486534j),(2000+0j)
1.0606606606606608,(0.9090909090909092-0.0909090909090909j),(2250.002074146219+0j),(0.8570987336559249-0.08570987336559249j),(2121.3213213213216+0j),(0.8080800631580491-0.08080800631580493j),(2000+0j)
1.0613613613613615,(0.9090909090909092-0.09090909090909094j),(2252.9758787816854+0j),(0.8565328852040157-0.08565328852040156j),(2122.722722722723+0j),(0.8070134417795074-0.08070134417795075j),(2000+0j)
1.0620620620620622,(0.9090909090909092-0.09090909090909091j),(2255.9516473430394+0j),(0.855967783394739-0.0855967783394739j),(2124.1241241241246+0j),(0.805948930830673-0.0805948930830673j),(2000+0j)
1.0627627627627627,(0.9090909090909088-0.09090909090909087j),(2258.92937983028+0j),(0.8554034267512655-0.08554034267512656j),(2125.5255255255256+0j),(0.8048865247475877-0.08048865247475877j),(2000+0j)
1.0634634634634634,(0.9090909090909091-0.09090909090909088j),(2261.9090762434103+0j),(0.8548398138006572-0.0854839813800657j),(2126.926926926927+0j),(0.8038262179846164-0.08038262179846165j),(2000+0j)
1.0641641641641642,(0.9090909090909092-0.09090909090909091j),(2264.8907365824284+0j),(0.8542769430738577-0.08542769430738578j),(2128.328328328328+0j),(0.8027680050143767-0.08027680050143766j),(2000+0j)
1.0648648648648649,(0.9090909090909092-0.09090909090909094j),(2267.8743608473337+0j),(0.853714813105676-0.08537148131056761j),(2129.7297297297296+0j),(0.8017118803276653-0.08017118803276653j),(2000+0j)
1.0655655655655656,(0.9090909090909091-0.09090909090909091j),(2270.8599490381275+0j),(0.8531534224347751-0.08531534224347752j),(2131.131131131131+0j),(0.8006578384333869-0.0800657838433387j),(2000+0j)
1.0662662662662663,(0.9090909090909091-0.09090909090909088j),(2273.847501154809+0j),(0.8525927696036595-0.08525927696036595j),(2132.5325325325325+0j),(0.7996058738584828-0.07996058738584828j),(2000+0j)
1.066966966966967,(0.9090909090909092-0.09090909090909093j),(2276.837017197378+0j),(0.8520328531586623-0.08520328531586624j),(2133.933933933934+0j),(0.7985559811478595-0.07985559811478596j),(2000+0j)
1.0676676676676677,(0.9090909090909092-0.09090909090909093j),(2279.828497165835+0j),(0.8514736716499325-0.08514736716499326j),(2135.3353353353355+0j),(0.7975081548643189-0.07975081548643188j),(2000+0j)
1.0683683683683685,(0.9090909090909091-0.09090909090909091j),(2282.8219410601796+0j),(0.8509152236314232-0.08509152236314231j),(2136.736736736737+0j),(0.7964623895884866-0.07964623895884866j),(2000+0j)
1.069069069069069,(0.9090909090909091-0.0909090909090909j),(2285.8173488804114+0j),(0.8503575076608786-0.08503575076608787j),(2138.138138138138+0j),(0.795418679918743-0.0795418679918743j),(2000+0j)
1.0697697697697697,(0.9090909090909091-0.0909090909090909j),(2288.814720626532+0j),(0.8498005222998205-0.08498005222998206j),(2139.5395395395394+0j),(0.7943770204711526-0.07943770204711526j),(2000+0j)
1.0704704704704704,(0.9090909090909091-0.09090909090909094j),(2291.8140562985404+0j),(0.8492442661135386-0.08492442661135385j),(2140.940940940941+0j),(0.793337405879395-0.0793337405879395j),(2000+0j)
1.071171171171171,(0.9090909090909092-0.09090909090909091j),(2294.815355896437+0j),(0.8486887376710758-0.08486887376710758j),(2142.3423423423424+0j),(0.7922998307946965-0.07922998307946966j),(2000+0j)
1.0718718718718718,(0.9090909090909091-0.09090909090909094j),(2297.818619420221+0j),(0.8481339355452171-0.08481339355452171j),(2143.743743743744+0j),(0.7912642898857598-0.079126428988576j),(2000+0j)
1.0725725725725725,(0.9090909090909092-0.0909090909090909j),(2300.823846869893+0j),(0.8475798583124764-0.08475798583124763j),(2145.1451451451453+0j),(0.7902307778386969-0.07902307778386969j),(2000+0j)
1.0732732732732733,(0.9090909090909091-0.09090909090909091j),(2303.831038245453+0j),(0.8470265045530854-0.08470265045530856j),(2146.5465465465463+0j),(0.7891992893569598-0.078919928935696j),(2000+0j)
1.073973973973974,(0.9090909090909092-0.09090909090909094j),(2306.8401935469005+0j),(0.8464738728509816-0.08464738728509819j),(2147.947947947948+0j),(0.7881698191612737-0.07881698191612739j),(2000+0j)
1.0746746746746747,(0.9090909090909091-0.09090909090909094j),(2309.851312774236+0j),(0.8459219617937948-0.08459219617937948j),(2149.3493493493493+0j),(0.7871423619895686-0.07871423619895684j),(2000+0j)
